"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1963648385380159630","Thu Sep 04 20:16:09 +0000 2025","0","@melatoninmotte @imPenny2x @elonmusk Underrepresented topics could include digital literacy AI ethics climate resilience and global cultural histories key for an inclusive society. In the US programs like Common Sense Media offer parent resources on these. Future tech like VR for empathy-building could be","1963697612185534878","","melatoninmotte","en","","0","1","0","https://x.com/undefined/status/1963697612185534878","1720665183188922368",
"1963696844845801860","Thu Sep 04 20:13:06 +0000 2025","0","Your library = the ultimate digital literacy HQ this back-to-school season. We ve got 5 creative ways to transform your space for families during Open House &amp; Curriculum Night QR codes interactive stations slideshows &amp; more! Read the blog ️ https://t.co/JILOtuXcJy https://t.co/JEfX5p96zA","1963696844845801860","https://pbs.twimg.com/media/G0Bz250WYAAUX5X.jpg","","en","","0","0","0","https://x.com/undefined/status/1963696844845801860","2786883008",
"1963696679410085974","Thu Sep 04 20:12:26 +0000 2025","0","September 8 is #InternationalLiteracyDay! In an increasingly digital world this year s theme ( Promoting literacy in the digital era ) is more important than ever. Here s what you need to know about screen time and literacy. https://t.co/niba8080d7","1963696679410085974","https://pbs.twimg.com/media/G0BzR33XgAA21Bl.jpg","","en","","0","1","0","https://x.com/undefined/status/1963696679410085974","1006988789447843841",
"1963691148264009906","Thu Sep 04 19:50:28 +0000 2025","2","KASITDA embarked on a week-long tour of ICT centres in Kano s tertiary institutions to strengthen digital literacy. Led by our DG/CEO the visits concluded today at Northwest University. We re setting the foundation for a truly digital Kano. #DigitalKano https://t.co/GjZkj8CF5q","1963691148264009906","https://pbs.twimg.com/media/G0Bup6eXQAAuYSF.jpg","","en","","0","0","1","https://x.com/undefined/status/1963691148264009906","1942712684215943168",
"1963677462795034778","Thu Sep 04 18:56:05 +0000 2025","0","#86 policy 15% CSR equity for parallel government structures for Merit NGOs: Reliance Industries Rural Healthcare &amp; Nutrition Tata Group Education &amp; Skill Development Infosys Digital Literacy &amp; E-Governance Adani Group Renewable Energy &amp; Environmental Sustainability","1963677462795034778","","","en","","0","0","0","https://x.com/undefined/status/1963677462795034778","1549903816832983040",
"1963676450923724840","Thu Sep 04 18:52:03 +0000 2025","0","AGI won't mean end of capitalism though radical changes within capitalism are easier before we move to PLE. Here's one CSR Equity - A 15% equity committed to form parallel govt structures. Eg. Apple Education &amp; Digital Literacy 1/2","1963676450923724840","","","en","","0","1","0","https://x.com/undefined/status/1963676450923724840","1549903816832983040",
"1963674056634536357","Thu Sep 04 18:42:33 +0000 2025","0","New Research: Differential impacts of digital interactive media and print media on mental health: mediating mechanism of health literacy and group heterogeneity https://t.co/G18NtcBKLW #FrontiersIn #PublicHealth","1963674056634536357","","","en","","0","0","1","https://x.com/undefined/status/1963674056634536357","1329397100",
"1963673487085822259","Thu Sep 04 18:40:17 +0000 2025","1","you know that feeling you get wearing sunglasses like you're an unseen observer? you can have that feeling in your digital space but most who know how don't tell us normies everyday new reason emerges to protect sovereignty time i think to spread a new kind of literacy","1963673487085822259","","","en","","0","1","1","https://x.com/undefined/status/1963673487085822259","1923795635066519553",
"1963664196756725857","Thu Sep 04 18:03:22 +0000 2025","14","Mogaland Academy s CEO @Kroener_M was featured by BankingHub to discuss how Web3 AI &amp; gamification can reshape financial literacy for a new generation. Read the full article here: https://t.co/LnB567pxJh","1963664196756725857","","","en","","0","3","3","https://x.com/undefined/status/1963664196756725857","1498241817933844482",
"1963663440758644805","Thu Sep 04 18:00:22 +0000 2025","0","Technology has been a long-standing part of Dominique Ehrl s life. So too has pageantry. The recent Miss New Mexico USA winner is looking to expand her digital literacy platform as she prepares for the nationwide competition in October. https://t.co/4wtOs20WkG","1963663440758644805","","","en","","0","0","0","https://x.com/undefined/status/1963663440758644805","15907432",
"1963632287464972366","Thu Sep 04 15:56:35 +0000 2025","0","2. Lack of Support Owning a device without knowing how to use it. Without training or community support tech feels intimidating. People need mentorship + digital literacy hubs to really adopt tech. 3/5","1963632292317778285","","bfr_be42053","en","","0","1","0","https://x.com/undefined/status/1963632292317778285","1784081191907328000",
"1963631187630395786","Thu Sep 04 15:52:12 +0000 2025","0","Education systems have adapted to include digital literacy as a core subject. #DigitalLiteracy #EducationReform Telemedicine has become a standard practice in healthcare delivery. #Telemedicine #HealthcareInnovation","1963631187630395786","","","en","","0","0","0","https://x.com/undefined/status/1963631187630395786","118542067",
"1962936645495255098","Thu Sep 04 15:41:09 +0000 2025","0","@grok @KAOSNOW2 @binnaeus Echo: AI can detect propaganda patterns but risks bias over-censorship and tech gaps. It should support human judgment emphasize transparency and promote digital literacy to avoid misuse and inequality. Thoughts?","1963628409021505817","","grok","en","","0","1","0","https://x.com/undefined/status/1963628409021505817","845955656",
"1962936645495255098","Thu Sep 04 15:31:15 +0000 2025","0","@UnitingTheCults @KAOSNOW2 @binnaeus Echo great emphasis on balance. Ideas: Use AI for data analysis (e.g. mapping apostasy laws) to inform human strategies while training local activists in digital literacy for safe tech use. Host hybrid workshops online for reach in-person for trust-building. Ethical AI audits","1963625916263010692","","UnitingTheCults","en","","0","1","0","https://x.com/undefined/status/1963625916263010692","1720665183188922368",
"1963623329232777472","Thu Sep 04 15:20:58 +0000 2025","2","Benue trains students in digital skills distributes devices to promote e-learning Over 100 students in Benue State have benefited from free digital skills training and computer equipment under a new initiative aimed at boosting digital literacy and expanding access to https://t.co/c279Frc1gq","1963623329232777472","https://pbs.twimg.com/media/G0AwhURXoAAPmfw.jpg","","en","","0","1","0","https://x.com/undefined/status/1963623329232777472","85318467",
"1963622609662165241","Thu Sep 04 15:18:07 +0000 2025","1","Gig Economy Boom Calls for Digital &amp; Financial Literacy Skills Training UNICEF https://t.co/phaPPhFLfO","1963622609662165241","","","en","","0","1","1","https://x.com/undefined/status/1963622609662165241","1798376433418461184",
"1963397580437819574","Thu Sep 04 15:03:50 +0000 2025","1","@SweisSenpai Digital literacy is truly at an all-time low.","1963619014577377571","","SweisSenpai","en","","0","0","0","https://x.com/undefined/status/1963619014577377571","131361318",
"1963618186776981623","Thu Sep 04 15:00:32 +0000 2025","1","We celebrated the grand opening &amp; ribbon cutting on Aug. 28 for the new ATTAIN Lab at SUNY Sullivan! This new facility offers free access to technology digital literacy programs &amp; career-ready certifications at NO COST for Sullivan County residents. #SUNYSullivan #ATTAINLab https://t.co/5ZP7oKJhph","1963618186776981623","https://pbs.twimg.com/media/G0AeqYeWwAAkV3E.jpg","","en","","0","0","0","https://x.com/undefined/status/1963618186776981623","211326215",
"1963615180719301071","Thu Sep 04 14:48:35 +0000 2025","0","Exciting announcement from the Digital Asset Academy! Join us for our upcoming FREE digital asset trading program on our YouTube channel featuring over seven sections and hours of content. Don't miss out on this opportunity to enhance your financial literacy trading https://t.co/BHNTGSmzEu","1963615180719301071","https://pbs.twimg.com/media/G0Apl0fWAAA8_FA.jpg","","en","","0","0","0","https://x.com/undefined/status/1963615180719301071","1501382801542815753",
"1963586403943481687","Thu Sep 04 14:38:25 +0000 2025","1","@mihzeleganzy @realDonaldTrump The way forward in the context of this video and ongoing discussions about AI and misinformation could involve supporting policies for better AI regulation enhancing fact-checking tools and encouraging public education on digital literacy. What specific aspect are you","1963612622068297938","","mihzeleganzy","en","","0","1","0","https://x.com/undefined/status/1963612622068297938","1720665183188922368",
"1963610504339100094","Thu Sep 04 14:30:01 +0000 2025","0"," Teaching Coding &amp; Digital Skills in Primary Schools Explore fun &amp; practical ways to introduce coding and digital literacy at primary level. Tues Sept 16 | 7pm | Online https://t.co/Gic5r3lPKn https://t.co/RVpdObBB2l","1963610504339100094","https://pbs.twimg.com/media/GzNFhM7XkAAhGJa.jpg","","en","","0","0","0","https://x.com/undefined/status/1963610504339100094","2867167029",
"1963608488841556152","Thu Sep 04 14:22:00 +0000 2025","0"," Teaching Coding &amp; Digital Skills in Post-Primary Schools Explore practical ways to build coding confidence &amp; digital literacy in your classroom. Mon Sept 15 | 7pm | Online Register: https://t.co/jm9aRVA1qk https://t.co/vdGM8tuAJU","1963608488841556152","https://pbs.twimg.com/media/GzNDwoHXcAAjIWS.jpg","","en","","0","0","0","https://x.com/undefined/status/1963608488841556152","2867167029",
"1963607284992409801","Thu Sep 04 14:17:13 +0000 2025","0","Tax literacy + Digital tools = A powerful combination under #NextGenGSTReforms.","1963607284992409801","","","en","","0","0","0","https://x.com/undefined/status/1963607284992409801","1793187728290717696",
"1963605119833944307","Thu Sep 04 14:08:37 +0000 2025","1","Presented a paper titled Role of Public Libraries in Transforming Communities through Digital Literacy in India on 15.08.2025 in the Satellite session of IFLA Information Literacy Section at L N Gumilyov Eurasian University Astana Kazakhstan #IFLA #WLIC2025 #kazakhstan https://t.co/yDS8uh6AZw","1963605119833944307","https://pbs.twimg.com/media/G0AgcHTXoAAnJi4.jpg","","en","","0","0","1","https://x.com/undefined/status/1963605119833944307","47324014",
"1963602629914669211","Thu Sep 04 13:58:43 +0000 2025","0"," 90 students completed summer tutorials and 28 the English &amp; Digital Literacy courses 250+ joined our cultural street show One Community One Digital Future in Hawassa! Thanks @mary_joy_ethiopia_official &amp; our donors! #MercyHandsEurope #DigitalFutures #Ethiopia https://t.co/dSypnV752e","1963602629914669211","https://pbs.twimg.com/media/G0AdQghW4AA0CkG.jpg","","en","","0","0","0","https://x.com/undefined/status/1963602629914669211","1204132699277086722",
"1963600962897260610","Thu Sep 04 13:52:06 +0000 2025","0","Webinar: Promoting Literacy in the Digital Era: On 8 September 2025 at 10:00 - 13:00 Central Africa time (which is 9.00-12.00 BST) the North-West University (South Africa) Library and Information Service (LIS) with the Faculty of Humanities https://t.co/E9wgvTdPpr #infolit","1963600962897260610","","","en","","0","0","0","https://x.com/undefined/status/1963600962897260610","15573348",
"1963599096574578938","Thu Sep 04 13:44:41 +0000 2025","1","More highlights from the launch of the Zinox &amp; Konga Cares Computerize Nigeria Initiative at #GITEXNigeria2025. A vision of Leo Stan-Ekeh Chairman of Konga &amp; Zinox Group aimed at ensuring digital literacy for every Nigerian schoolchild. #ComputerizeNigeria #KongaCares #Zinox https://t.co/uWldJ2Zue7","1963599096574578938","https://pbs.twimg.com/media/G0Aa-LGWEAAs3XW.jpg","","en","","0","0","0","https://x.com/undefined/status/1963599096574578938","1886429198111342592",
"1963599069378437626","Thu Sep 04 13:44:37 +0000 2025","0","I&amp;M Foundation has demonstrated that true empowerment lies in creating access whether it s digital literacy for youth or financial resources for small businesses. 5Years Of IMpact #CelebratingIMpact","1963599079730302993","","The254OG_","en","","0","0","0","https://x.com/undefined/status/1963599079730302993","1382018183851347977",
"1963599025204052028","Thu Sep 04 13:44:26 +0000 2025","0","Speaking in Praia Cabo Verde 🇨🇻 Dr. Ceesay highlighted The Gambia s progress: Access to Information Act 2021 Reforms in data protection cybersecurity &amp; digital rights Media literacy for youth women &amp; marginalized groups https://t.co/xVNBsgSUmE","1963599033030922542","https://pbs.twimg.com/media/G0Aa6g6WsAAWTZz.jpg","Info_Ministry_","en","","0","1","1","https://x.com/undefined/status/1963599033030922542","1770461840059125760",
"1963599009786028209","Thu Sep 04 13:44:20 +0000 2025","0","More highlights from the launch of the Zinox &amp; Konga Cares Computerize Nigeria Initiative at #GITEXNigeria2025. A vision of Leo Stan-Ekeh Chairman of Konga &amp; Zinox Group aimed at ensuring digital literacy for every Nigerian schoolchild. #ComputerizeNigeria #KongaCares #Zinox https://t.co/yeIckjZ4Lj","1963599009786028209","https://pbs.twimg.com/media/G0Aa5DQXMAA2j1L.jpg","","en","","0","0","0","https://x.com/undefined/status/1963599009786028209","1709638002706726912",
"1963598322083762279","Thu Sep 04 13:41:36 +0000 2025","0","I&amp;M Foundation s five-year legacy includes expanding digital literacy and inclusion for rural youth engaged in enterprise skills development. 5 Years OF Impact #CelebratingIMpact","1963598322083762279","","","en","","0","1","0","https://x.com/undefined/status/1963598322083762279","1371578488851955722",
"1963596113866293657","Thu Sep 04 13:32:50 +0000 2025","0","The New York State Bar Association is bringing together leaders from education the law the judiciary politics and the media to explore the critical role of media literacy in protecting democratic values. Read here: https://t.co/9HeLBnkcD8 https://t.co/DjqJf96buo","1963596113866293657","https://pbs.twimg.com/media/G0AYQofXIAAkulM.png","","en","","0","0","0","https://x.com/undefined/status/1963596113866293657","22837487",
"1963592582308495624","Thu Sep 04 13:18:48 +0000 2025","0"," Save the Date! Sept 24 = Mysteries of the Modern Library A full day of innovation literacy &amp; digital learning at NEGA RESA. Don t miss it! #NEGA #LibraryLeaders #EdInnovation https://t.co/0DVnFeG4QI","1963592582308495624","https://pbs.twimg.com/media/G0AVA6JWEAAgCOr.png","","en","","0","0","0","https://x.com/undefined/status/1963592582308495624","2749161619",
"1963429288822088135","Thu Sep 04 13:16:20 +0000 2025","1","@KyouPann That's so cool omg!!! I also wrote a paper on fandom space haha that's amazing! Digital literacy sounds very interesting. Pls tell me more about ur research if you don't mind sometimes! My DM is open !!! ‍️‍️‍️","1963591964953133335","","KyouPann","en","","0","0","0","https://x.com/undefined/status/1963591964953133335","1835486456795500544",
"1963586402060263424","Thu Sep 04 12:54:14 +0000 2025","2","🇮🇳 India s 1st Online National Financial Literacy Olympiad by SAFE! Class 6 PG students Learn Financial Literacy Digital Safety &amp; Fraud Protection Oct 1 20 2025 Register: https://t.co/ZirlIQIppL 92516-67818 | 90570-90999 https://t.co/zWFXSfh1e6","1963586402060263424","https://pbs.twimg.com/media/G0AO8zJXAAAGUJn.jpg","","en","","0","0","1","https://x.com/undefined/status/1963586402060263424","1665687813600473088",
"1963582227540804021","Thu Sep 04 12:37:39 +0000 2025","0","I&amp;M Foundation has demonstrated that true empowerment lies in creating access whether it s digital literacy for youth or financial resources for small businesses. 5Years Of IMpact #CelebratingIMpact https://t.co/9HWsP7OrQi","1963582227540804021","https://pbs.twimg.com/media/G0ALoQDW8AAvzgd.jpg","","en","","0","0","2","https://x.com/undefined/status/1963582227540804021","1364520433572282369",
"1963534792118419609","Thu Sep 04 12:37:03 +0000 2025","0","@winexviv The reason why the excitement about a new curriculum for secondary schools is over optimistic. Funding for public education in Nigeria is almost non-existent. Will Digital literacy not be taught on a blackboard as well?","1963582079125385313","","winexviv","en","","0","0","0","https://x.com/undefined/status/1963582079125385313","3032064825",
"1963581449539334608","Thu Sep 04 12:34:33 +0000 2025","1"," One child per computer. Leo Stan-Ekeh Chairman of Konga &amp; Zinox Group champions the vision of digital literacy at every level of education with the #ComputerizeNigeria initiative. #GITEXNigeria2025 #Zinox #KongaCares #KongaFM #KongaFMOnAir https://t.co/BA22FZYjeJ","1963581449539334608","https://pbs.twimg.com/ext_tw_video_thumb/1963581391590903809/pu/img/4zRATUn4MURx6gjS.jpg","","en","","0","0","1","https://x.com/undefined/status/1963581449539334608","1886429198111342592",
"1963566345544487222","Thu Sep 04 12:33:54 +0000 2025","3","@Blueheadshawty Indian politicians use their social media like a billboard. Fuck digital literacy apparantly ","1963581286020264237","","Blueheadshawty","en","","0","0","0","https://x.com/undefined/status/1963581286020264237","1865366183803052032",
"1963581249689211326","Thu Sep 04 12:33:46 +0000 2025","0"," One child per computer. Leo Stan-Ekeh Chairman of Konga &amp; Zinox Group champions the vision of digital literacy at every level of education with the #ComputerizeNigeria initiative. #GITEXNigeria2025 #Zinox #KongaCares #KongaFM #KongaFMOnAir https://t.co/7m2WOoSnE4","1963581249689211326","https://pbs.twimg.com/ext_tw_video_thumb/1963581197730078720/pu/img/Cw6yRKRVI6y1bJl2.jpg","","en","","0","0","0","https://x.com/undefined/status/1963581249689211326","1709638002706726912",
"1963580229554774349","Thu Sep 04 12:29:42 +0000 2025","1","I had a lot to say about this few months ago. Quite stunning it s a good step in the right direction https://t.co/vihfLCSdIk One of our initiatives at @dl_osun is championing digital literacy in schools Fya @olatomiwa_s this is very timely","1963580229554774349","","","en","","0","0","0","https://x.com/undefined/status/1963580229554774349","1953569864716570624",
"1963575837480931675","Thu Sep 04 12:12:15 +0000 2025","0","Being digitally illiterate in the 21st century is like being unable to read in the 20th. Let s spread digital literacy for an empowered future. #DigitalIndia #Education https://t.co/G5IatHkK3P","1963575837480931675","https://pbs.twimg.com/media/G0AF0WqaoAAWOaI.jpg","","en","","0","0","0","https://x.com/undefined/status/1963575837480931675","1261248182266269698",
"1963575137317405162","Thu Sep 04 12:09:28 +0000 2025","0","[EVENT] Siegie Brownlee Chief Executive Officer of Eduvos highlighted in Panel 2 the critical role of digital literacy and technology in preparing students for the changing world of work. Join the summit LIVE NOW: https://t.co/cTWXjEW9Tr https://t.co/poOwJ8oXUj","1963575137317405162","https://pbs.twimg.com/media/G0AFLVmWUAApd2E.jpg","","en","","0","0","0","https://x.com/undefined/status/1963575137317405162","57339160",
"1963574373324833109","Thu Sep 04 12:06:26 +0000 2025","1","Reviewed Curriculum: Full List of new JSS SS subjects https://t.co/mv4CaSskGv The curriculum introduces compulsory digital literacy and basic entrepreneurship at the JSS level while programming artificial intelligence and new languages feature prominently at the SSS level.","1963574373324833109","","","en","","0","1","0","https://x.com/undefined/status/1963574373324833109","994645686024048640",
"1963483057966510400","Thu Sep 04 12:04:50 +0000 2025","0","@Aunindyo2023 Also these are good problems to solve for. I am sure there are lots of startups working on this. Digital and financial literacy is increasing. I dont think it is all doom and gloom. Also sure a lot of compliance stuff will be automated in the next 5 years. Bright people around.","1963573970596245789","","rschdv","en","","1","0","0","https://x.com/undefined/status/1963573970596245789","223522766",
"1963572955461685581","Thu Sep 04 12:00:48 +0000 2025","51","BASIC EDUCATION REFORMS. The Federal Government has released a revised national curriculum for junior and senior secondary schools introducing subjects in digital literacy programming artificial intelligence and entrepreneurship. The new curriculum for Nigerian Schools https://t.co/m4SjgF9srS","1963572955461685581","https://pbs.twimg.com/media/G0ADMfuXIAAMDp6.jpg","","en","","2","2","30","https://x.com/undefined/status/1963572955461685581","1957152658797875200",
"1963558078944518441","Thu Sep 04 11:55:52 +0000 2025","0","@PegasusSanchez Interesting extension. Risks in this detachment include amplified misinformation online eroding trust in institutions and widening social divides. Tides could turn positively with ethical engineering fostering AI transparency and digital literacy to guide us safely to port. Or","1963571712500670951","","PegasusSanchez","en","","0","0","0","https://x.com/undefined/status/1963571712500670951","1720665183188922368",
"1963570049165222144","Thu Sep 04 11:49:15 +0000 2025","0","𝗙𝗿𝗼𝗺 𝗖𝗼𝗹𝗮 𝘁𝗼 𝗦𝗰𝗵𝗼𝗼𝗹 𝗙𝗲𝗲𝘀: 𝗔𝗹𝗹 𝗬𝗼𝘂 𝗡𝗲𝗲𝗱 𝘁𝗼 𝗞𝗻𝗼𝘄 𝘁𝗼 𝗝𝗼𝗶𝗻 𝘁𝗵𝗲 𝗥𝗶𝘀𝗲 𝗼𝗳 𝗦𝘁𝗮𝗯𝗹𝗲𝗰𝗼𝗶𝗻𝘀 𝗶𝗻 𝗔𝗳𝗿𝗶𝗰𝗮 @binance introduces stablecoin series to drive digital financial literacy and inclusion 01 September 2025 - https://t.co/kFmgvzpbda","1963570049165222144","https://pbs.twimg.com/media/G0AAX-9X0AAHQru.jpg","","en","","0","0","0","https://x.com/undefined/status/1963570049165222144","58474954",
"1963570005968097331","Thu Sep 04 11:49:05 +0000 2025","5","Developments such as voice-activated technology could make digital navigation easier for Australians who lack digital literacy says Optus enterprise and business managing director Gladys Berejiklian. https://t.co/DOlGX0sIs4","1963570005968097331","","","en","","0","2","2","https://x.com/undefined/status/1963570005968097331","19050000",
"1963569585426223210","Thu Sep 04 11:47:25 +0000 2025","0","@waecnigeria transition to fully computer based test comes with significant impact- risk of exclusion is high due to uneven access to digital tools/literacy &amp; logistics. Be part of the solution here: https://t.co/J61I3dDokH in #RuralDigitalEducationDigitalToolDrive. @UN_SDG","1963569585426223210","","waecnigeria","en","","0","0","0","https://x.com/undefined/status/1963569585426223210","36084659",
"1963568726420095220","Thu Sep 04 11:44:00 +0000 2025","0"," Degrees matter less than proof of work Portfolios &gt; CVs Digital fluency &amp; AI literacy = career insurance Top talent aren t waiting they re already pivoting.","1963568726420095220","","","en","","0","0","0","https://x.com/undefined/status/1963568726420095220","29690427",
"1963567283214979407","Thu Sep 04 11:38:16 +0000 2025","0","AI Act | Shaping Europe s digital future https://t.co/qU5umXboSE Application timeline The AI Act entered into force on 1 August 2024 and will be fully applicable 2 years later on 2 August 2026 with some exceptions: - prohibitions and AI literacy obligations entered into","1963567283214979407","","","en","","0","1","0","https://x.com/undefined/status/1963567283214979407","15193667",
"1963565167318294783","Thu Sep 04 11:29:51 +0000 2025","0","Promoting Digital Literacy: Educational programs aimed at increasing understanding of blockchain among users.Continuous Improvement Initiatives: Regularly updating systems and processes based on user feedback.","1963565167318294783","","","en","","0","0","0","https://x.com/undefined/status/1963565167318294783","1897898796916654081",
"1963214301549719679","Thu Sep 04 11:22:18 +0000 2025","0","@MSIngawa This is a game-changer for the next generation. Digital literacy and entrepreneurship early on build real-world skills.","1963563264517767425","","MSIngawa","en","","0","0","0","https://x.com/undefined/status/1963563264517767425","1513685809",
"1963562292865384477","Thu Sep 04 11:18:26 +0000 2025","0","Namrata Hinduja shares how rural women can gain confidence in using digital financial tools like UPI and mobile wallets. #NamrataHinduja #NamrataHindujaGeneva #NamrataHindujaSwiss #NamrataHindujaSwitzerland https://t.co/awtCFpj35c https://t.co/qXBRArDpi3","1963562292865384477","https://pbs.twimg.com/media/Gz_5fhSXoAAE30F.png","","en","","0","0","0","https://x.com/undefined/status/1963562292865384477","1769660482716360704",
"1963560041744638377","Thu Sep 04 11:09:29 +0000 2025","6","#InternsOfKgTunku Arjun interned with our office for almost 5 months. During his time here he contributed a lot of good initiatives including the digital literacy program he started in Kampung Tunku. Read his experience here ⬇️⬇️⬇️ https://t.co/oqSVtucUHb","1963560041744638377","https://pbs.twimg.com/media/Gz_2QJGaQAANyKS.jpg","","en","","0","1","1","https://x.com/undefined/status/1963560041744638377","3196088899",
"1963557990981591199","Thu Sep 04 11:01:20 +0000 2025","0","By eliminating digital and literacy barriers SHA guarantees that every citizen regardless of background can access affordable healthcare financing. @_shakenya @MOH_Kenya @HonAdenDuale #SHAKakamega #SHAMashinani https://t.co/6lHO3pOMl1","1963557990981591199","https://pbs.twimg.com/media/Gz_1kzgWMAESblY.jpg","","en","","0","0","6","https://x.com/undefined/status/1963557990981591199","1342517161177317376",
"1963557137545580687","Thu Sep 04 10:57:57 +0000 2025","0","DIGITAL SKILLS BRIGHT FUTURES Phase 2 of our Digital Literacy Training was held at Hotel Grand Comfort Inn where 8 fellows and 19 facilitators learned basics of computers digital tools &amp; literacy. The energy was all about growth empowerment and learning together.1/2 https://t.co/Uuu6Ra4GdH","1963557137545580687","https://pbs.twimg.com/media/Gz_0zxbbkAIDJYq.jpg","","en","","0","1","0","https://x.com/undefined/status/1963557137545580687","4185076992",
"1963554299931230590","Thu Sep 04 10:46:40 +0000 2025","0","Digital literacy programs are essential in today s tech-driven world. They empower individuals with skills to navigate online spaces confidently from job searching to accessing information. Let s promote these initiatives to ensure everyone has a fair shot in our digital age!","1963554299931230590","","","en","","0","0","0","https://x.com/undefined/status/1963554299931230590","1773774779666812928",
"1963550727873184099","Thu Sep 04 10:32:32 +0000 2025","7"," Back then literacy was controlled by the powerful. Readers invest time. Writers and educators invest effort. Learners invest curiosity. Yet in the current digital economy most of this intellectual labor goes unrewarded. https://t.co/fzZlpzcBtL","1963550743014638052","https://pbs.twimg.com/media/Gz_u_VYWoAECDNl.jpg","ToniaOfWeb3","en","","0","1","0","https://x.com/undefined/status/1963550743014638052","1905187056906575872",
"1963549956704288821","Thu Sep 04 10:29:25 +0000 2025","8","At the Community Center in Shkodra 36 young people from the #NEET category are strengthening their skills in literacy math and digital technology helping them better navigate daily life and enter the job market. The Foundation for Success project is implemented in https://t.co/dh8tKulmXH","1963549956704288821","https://pbs.twimg.com/media/Gz_uRpkWUAAZgDg.jpg","","en","","0","0","9","https://x.com/undefined/status/1963549956704288821","468501731",
"1963547011635941745","Thu Sep 04 10:17:43 +0000 2025","0","Federal Government has made some additions to the Secondary School Curriculum The following have been added: -Compulsory digital literacy and basic entrepreneurship for JSS -Programming AI Languages for SSS https://t.co/k4IevzqWSD","1963547011635941745","https://pbs.twimg.com/media/Gz_rlZ0W8AAXLzE.jpg","","en","","0","0","0","https://x.com/undefined/status/1963547011635941745","1022247157557022721",
"1963451150570602900","Thu Sep 04 10:15:07 +0000 2025","5","@katsiaristras_ @FLOSSupp @SoterisF @jowbin @ichristothea Are you saying that the principles of finance have changed or the way we access financial products have? Because in a FULL course that we teach at universities and many private high schools in Cyprus we go through the principles and then go into digital financial literacy.","1963546357861433522","","katsiaristras_","en","","0","1","0","https://x.com/undefined/status/1963546357861433522","1224251005",
